0.238	33.200	3.147	26.950	0.080			
0.240	33.300	3.120	27.030	0.080			
0.242	33.400	3.093	27.110	0.080			
0.246	33.600	3.046	27.270	0.160			
0.248	33.700	3.024	27.350	0.080			
0.249	33.800	3.005	27.440	0.080			
0.251	33.900	2.986	27.520	0.080			
0.253	34.000	2.956	27.600	0.080			
0.257	34.100	2.918	27.680	0.080			
0.258	34.200	2.907	27.760	0.080			
0.258	34.400	2.901	27.920	0.160			
0.268	34.600	2.793	28.080	0.160			
0.278	35.200	2.692	28.570	0.490			
0.288	35.800	2.599	29.060	0.490			
0.298	36.400	2.512	29.550	0.490			
0.308	37.200	2.431	30.190	0.650			
0.318	38.500	2.354	31.250	1.060			
0.328	39.100	2.283	31.740	0.490			
0.338	39.500	2.215	32.060	0.320			
0.348	40.500	2.152	32.870	0.810			
0.358	41.300	2.092	33.520	0.650			
0.368	41.900	2.035	34.010	0.490			
0.378	42.500	1.981	34.500	0.490			
0.388	43.100	1.930	34.980	0.490			
0.398	43.300	1.882	35.150	0.160			
0.408	43.900	1.836	35.630	0.490			
0.418	44.500	1.792	36.120	0.490			
0.428	45.100	1.750	36.610	0.490			
0.438	45.900	1.710	37.260	0.650			
0.448	46.300	1.672	37.580	0.320			
0.458	47.100	1.636	38.230	0.650			
0.468	47.500	1.601	38.560	0.320			
0.478	48.300	1.567	39.200	0.650			
0.488	50.100	1.535	40.670	1.460			
0.498	50.200	1.504	40.750	0.080			
0.508	50.800	1.475	41.230	0.490			
0.518	51.200	1.446	41.560	0.320			
0.528	53.200	1.419	43.180	1.620			
0.538	54.000	1.393	43.830	0.650			
0.558	54.800	1.343	44.480	0.650			
0.568	56.400	1.319	45.780	1.300			
0.578	57.000	1.297	46.270	0.490			
0.588	57.400	1.275	46.590	0.320			
0.598	58.200	1.253	47.240	0.650			
0.608	59.400	1.233	48.210	0.970			
0.618	60.000	1.213	48.700	0.490			
0.628	60.400	1.193	49.030	0.320			
0.638	61.400	1.175	49.840	0.810			
0.658	62.400	1.139	50.650	0.810			
0.678	63.600	1.105	51.620	0.970			
0.688	65.500	1.089	53.170	1.540			
0.698	66.100	1.074	53.650	0.490			
0.718	66.500	1.044	53.980	0.320			
0.728	67.700	1.030	54.950	0.970			
0.738	67.900	1.016	55.110	0.160			
0.748	68.700	1.002	55.760	0.650			
0.758	69.500	0.989	56.410	0.650			
0.778	71.900	0.964	58.360	1.950			
0.788	72.500	0.951	58.850	0.490			
0.798	72.900	0.939	59.170	0.320			
0.818	74.900	0.916	60.800	1.620			
0.837	76.500	0.895	62.090	1.300			
0.847	77.500	0.884	62.910	0.810			
0.867	78.100	0.864	63.390	0.490			
0.877	79.100	0.854	64.200	0.810			
0.897	81.900	0.835	66.480	2.270			
0.907	82.500	0.826	66.960	0.490			
0.917	82.900	0.817	67.290	0.320			
0.927	83.900	0.808	68.100	0.810			
0.957	86.100	0.783	69.890	1.790			
0.967	86.700	0.775	70.370	0.490			
0.997	88.000	0.751	71.430	1.060			
1.007	88.400	0.744	71.750	0.320			
1.017	89.000	0.737	72.240	0.490			
1.027	91.600	0.729	74.350	2.110			
1.047	92.600	0.715	75.160	0.810			
1.067	94.000	0.702	76.300	1.140			
1.087	94.800	0.689	76.950	0.650			
1.097	95.400	0.683	77.440	0.490			
1.107	95.800	0.677	77.760	0.320			
1.117	97.600	0.671	79.220	1.460			
1.147	98.800	0.653	80.190	0.970			
1.157	99.400	0.648	80.680	0.490			
1.167	100.000	0.642	81.170	0.490			
1.177	100.200	0.637	81.330	0.160			
1.187	102.000	0.631	82.790	1.460			
1.197	103.200	0.626	83.770	0.970			
1.227	103.800	0.611	84.250	0.490			
1.237	104.400	0.606	84.740	0.490			
1.247	104.800	0.601	85.060	0.320			
1.257	106.400	0.596	86.360	1.300			
1.267	107.400	0.591	87.180	0.810			
1.307	108.200	0.573	87.820	0.650			
1.337	109.700	0.560	89.040	1.220			
1.357	110.900	0.552	90.020	0.970			
1.367	111.300	0.548	90.340	0.320			
1.377	111.900	0.544	90.830	0.490			
1.387	112.100	0.540	90.990	0.160			
1.417	115.100	0.529	93.430	2.440			
1.427	115.700	0.525	93.910	0.490			
1.457	115.900	0.514	94.070	0.160			
1.467	116.700	0.511	94.720	0.650			
1.507	119.300	0.497	96.830	2.110			
1.527	120.100	0.491	97.480	0.650			
1.547	120.300	0.484	97.650	0.160			
1.557	120.900	0.481	98.130	0.490			
1.567	122.900	0.478	99.760	1.620			
1.587	123.500	0.472	100.240	0.490			
1.627	124.300	0.461	100.890	0.650			
1.637	124.700	0.458	101.220	0.320			
1.647	125.100	0.455	101.540	0.320			
1.657	125.700	0.452	102.030	0.490			
1.686	128.500	0.444	104.300	2.270			
1.726	128.700	0.434	104.460	0.160			
1.736	129.100	0.431	104.790	0.320			
1.746	129.900	0.429	105.440	0.650			
1.756	131.100	0.427	106.410	0.970			
1.796	131.400	0.417	106.660	0.240			
1.816	132.600	0.412	107.630	0.970			
1.836	133.000	0.408	107.950	0.320			
1.846	133.200	0.406	108.120	0.160			
1.856	133.600	0.404	108.440	0.320			
1.866	135.200	0.401	109.740	1.300			
1.886	136.400	0.397	110.710	0.970			
1.926	136.600	0.389	110.880	0.160			
1.946	137.000	0.385	111.200	0.320			
1.956	137.200	0.383	111.360	0.160			
1.966	137.600	0.381	111.690	0.320			
1.986	139.000	0.377	112.820	1.140			
2.006	140.000	0.373	113.640	0.810			
2.056	140.400	0.364	113.960	0.320			
2.066	140.800	0.363	114.290	0.320			
2.076	141.000	0.361	114.450	0.160			
2.096	142.800	0.357	115.910	1.460			
2.146	144.000	0.349	116.880	0.970			
2.166	144.200	0.346	117.050	0.160			
2.196	144.600	0.341	117.370	0.320			
2.206	145.000	0.340	117.690	0.320			
2.226	146.600	0.337	118.990	1.300			
2.246	146.800	0.334	119.160	0.160			
2.306	147.900	0.325	120.050	0.890			
2.316	148.300	0.323	120.370	0.320			
2.326	148.500	0.322	120.540	0.160			
2.336	150.100	0.321	121.830	1.300			
2.386	151.100	0.314	122.650	0.810			
2.446	151.500	0.306	122.970	0.320			
2.486	152.700	0.301	123.940	0.970			
2.536	153.100	0.295	124.270	0.320			
2.556	153.900	0.293	124.920	0.650			
2.586	154.100	0.290	125.080	0.160			
2.596	154.500	0.289	125.410	0.320			
2.626	156.700	0.285	127.190	1.790			
2.656	156.900	0.282	127.350	0.160			
2.696	157.500	0.278	127.840	0.490			
2.716	157.700	0.276	128.000	0.160			
2.726	157.900	0.275	128.170	0.160			
2.736	158.100	0.274	128.330	0.160			
2.776	160.100	0.270	129.950	1.620			
2.806	160.900	0.267	130.600	0.650			
2.876	161.300	0.261	130.930	0.320			
2.906	162.100	0.258	131.570	0.650			
2.966	162.500	0.253	131.900	0.320			
2.976	162.900	0.252	132.220	0.320			
2.996	163.100	0.250	132.390	0.160			
3.006	164.700	0.249	133.690	1.300			
3.076	165.300	0.244	134.170	0.490			
3.116	165.700	0.240	134.500	0.320			
3.186	166.500	0.235	135.150	0.650			
3.216	166.700	0.233	135.310	0.160			
3.236	166.900	0.232	135.470	0.160			
3.326	169.300	0.225	137.420	1.950			
3.376	169.500	0.222	137.580	0.160			
3.396	169.700	0.221	137.740	0.160			
3.466	171.100	0.216	138.880	1.140			
3.506	171.900	0.214	139.530	0.650			
3.566	172.100	0.210	139.690	0.160			
3.576	173.500	0.210	140.830	1.140			
3.606	173.700	0.208	140.990	0.160			
3.686	174.200	0.203	141.400	0.410			
3.716	174.600	0.202	141.720	0.320			
3.796	175.000	0.197	142.050	0.320			
3.816	175.200	0.196	142.210	0.160			
3.836	175.400	0.195	142.370	0.160			
3.846	175.600	0.195	142.530	0.160			
3.866	176.800	0.194	143.510	0.970			
3.906	177.000	0.192	143.670	0.160			
3.986	177.600	0.188	144.160	0.490			
4.036	178.000	0.186	144.480	0.320			
4.096	178.400	0.183	144.810	0.320			
4.136	178.600	0.181	144.970	0.160			
4.175	179.000	0.179	145.290	0.320			
4.185	179.200	0.179	145.450	0.160			
4.195	179.400	0.179	145.620	0.160			
4.225	180.800	0.177	146.750	1.140			
4.255	181.000	0.176	146.920	0.160			
4.335	181.600	0.173	147.400	0.490			
4.385	181.900	0.171	147.650	0.240			
4.455	182.300	0.168	147.970	0.320			
4.475	182.500	0.167	148.130	0.160			
4.485	182.700	0.167	148.300	0.160			
4.505	183.500	0.166	148.940	0.650			
4.585	183.900	0.163	149.270	0.320			
4.615	184.300	0.162	149.590	0.320			
4.665	184.500	0.161	149.760	0.160			
4.705	185.300	0.159	150.410	0.650			
4.795	185.700	0.156	150.730	0.320			
4.835	185.900	0.155	150.890	0.160			
4.915	186.500	0.152	151.380	0.490			
4.955	186.700	0.151	151.540	0.160			
4.965	186.900	0.151	151.700	0.160			
4.985	187.500	0.150	152.190	0.490			
5.065	187.600	0.148	152.270	0.080			
5.105	188.000	0.147	152.600	0.320			
5.155	188.200	0.145	152.760	0.160			
5.195	188.800	0.144	153.250	0.490			
5.225	189.000	0.143	153.410	0.160			
5.315	189.400	0.141	153.730	0.320			
5.365	189.800	0.140	154.060	0.320			
5.435	190.000	0.138	154.220	0.160			
5.465	190.200	0.137	154.380	0.160			
5.505	190.400	0.136	154.550	0.160			
5.515	190.600	0.136	154.710	0.160			
5.585	191.400	0.134	155.360	0.650			
5.615	191.600	0.133	155.520	0.160			
5.715	191.800	0.131	155.680	0.160			
5.745	192.100	0.130	155.930	0.240			
5.835	192.300	0.128	156.090	0.160			
5.875	192.500	0.128	156.250	0.160			
5.975	193.300	0.125	156.900	0.650			
6.015	193.500	0.125	157.060	0.160			
6.075	193.700	0.123	157.220	0.160			
6.085	193.900	0.123	157.390	0.160			
6.155	194.500	0.122	157.870	0.490			
6.235	194.700	0.120	158.040	0.160			
6.265	194.900	0.120	158.200	0.160			
6.285	195.100	0.119	158.360	0.160			
6.315	195.500	0.119	158.690	0.320			
6.395	195.700	0.117	158.850	0.160			
6.435	195.800	0.116	158.930	0.080			
6.535	196.000	0.115	159.090	0.160			
6.565	196.200	0.114	159.250	0.160			
6.605	196.400	0.113	159.420	0.160			
6.725	197.200	0.111	160.060	0.650			
6.815	197.400	0.110	160.230	0.160			
6.945	198.200	0.108	160.880	0.650			
6.985	198.400	0.107	161.040	0.160			
7.085	198.600	0.106	161.200	0.160			
7.135	198.700	0.105	161.280	0.080			
7.145	198.900	0.105	161.440	0.160			
7.235	199.300	0.104	161.770	0.320			
7.285	199.500	0.103	161.930	0.160			
7.355	199.700	0.102	162.090	0.160			
7.395	200.100	0.101	162.420	0.320			
7.425	200.300	0.101	162.580	0.160			
7.575	200.700	0.099	162.910	0.320			
7.695	200.900	0.097	163.070	0.160			
7.775	201.100	0.096	163.230	0.160			
7.785	201.300	0.096	163.390	0.160			
7.855	201.800	0.095	163.800	0.410			
7.955	202.000	0.094	163.960	0.160			
7.985	202.200	0.094	164.120	0.160			
8.005	202.600	0.094	164.450	0.320			
8.085	202.800	0.093	164.610	0.160			
8.235	203.000	0.091	164.770	0.160			
8.325	203.200	0.090	164.940	0.160			
8.345	203.400	0.090	165.100	0.160			
8.425	204.000	0.089	165.580	0.490			
8.615	204.200	0.087	165.750	0.160			
8.635	204.400	0.087	165.910	0.160			
8.665	204.600	0.086	166.070	0.160			
8.765	204.900	0.085	166.310	0.240			
8.815	205.100	0.085	166.480	0.160			
8.955	205.300	0.084	166.640	0.160			
9.015	205.500	0.083	166.800	0.160			
9.065	205.700	0.083	166.960	0.160			
9.135	206.100	0.082	167.290	0.320			
9.275	206.300	0.081	167.450	0.160			
9.285	206.500	0.081	167.610	0.160			
9.395	206.900	0.080	167.940	0.320			
9.485	207.100	0.079	168.100	0.160			
9.495	207.300	0.079	168.260	0.160			
9.615	207.400	0.078	168.340	0.080			
9.715	207.600	0.077	168.510	0.160			
9.855	208.000	0.076	168.830	0.320			
9.925	208.200	0.075	168.990	0.160			
9.945	208.400	0.075	169.160	0.160			
9.985	208.600	0.075	169.320	0.160			
10.165	208.700	0.074	169.400	0.080			
10.305	208.900	0.073	169.560	0.160			
10.345	209.100	0.072	169.720	0.160			
10.425	209.500	0.072	170.050	0.320			
