"";"APPEZZAMENTO";"LAV";"RIGA.CAMPO";"REPLICA";"COND";"SUBJECT";"Sample.Name";"Sample.quantity";"Stirrer.speed";"Ultrasonic.level";"HUMIDITY";"NOMI.RIGA";"d.1";"d.5";"d.9";"D..4..3....Volume.weighted.mean";"TIME";"X0.020000";"X0.022440";"X0.025179";"X0.028251";"X0.031698";"X0.035566";"X0.039905";"X0.044774";"X0.050238";"X0.056368";"X0.063246";"X0.070963";"X0.079621";"X0.089337";"X0.100237";"X0.112468";"X0.126191";"X0.141589";"X0.158866";"X0.178250";"X0.200000";"X0.224404";"X0.251785";"X0.282508";"X0.316979";"X0.355656";"X0.399052";"X0.447744";"X0.502377";"X0.563677";"X0.632456";"X0.709627";"X0.796214";"X0.893367";"X1.002374";"X1.124683";"X1.261915";"X1.415892";"X1.588656";"X1.782502";"X2.000000";"X2.244037";"X2.517851";"X2.825075";"X3.169786";"X3.556559";"X3.990525";"X4.477442";"X5.023773";"X5.636766";"X6.324555";"X7.096268";"X7.962143";"X8.933672";"X10.023745";"X11.246826";"X12.619147";"X14.158916";"X15.886565";"X17.825019";"X20.000000";"X22.440369";"X25.178508";"X28.250751";"X31.697864";"X35.565588";"X39.905246";"X44.774423";"X50.237729";"X56.367659";"X63.245553";"X70.962678";"X79.621434";"X89.336718";"X100.237447";"X112.468265";"X126.191469";"X141.589157";"X158.865647";"X178.250188";"X200.000000";"X224.403691";"X251.785082";"X282.507509";"X316.978638";"X355.655882";"X399.052463";"X447.744228";"X502.377286";"X563.676586";"X632.455532";"X709.626778";"X796.214341";"X893.367184";"X1002.374467";"X1124.682650";"X1261.914689";"X1415.891569";"X1588.656469";"X1782.501876";"X2000.000000"
"807";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"531";2628;23529;167443;62891;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07063;0.105605;0.151941;0.194968;0.247278;0.303873;0.366606;0.434734;0.508373;0.587519;0.670218;0.757884;0.846269;0.937244;1.026872;1.115979;1.203232;1.288027;1.371701;1.451906;1.531379;1.607023;1.681557;1.754604;1.828391;1.905622;1.987316;2.078134;2.176164;2.285434;2.402039;2.525701;2.652524;2.777526;2.897888;3.004461;3.094426;3.157467;3.188512;3.180076;3.128459;3.031633;2.895288;2.722228;2.529783;2.323556;2.121191;1.929555;1.755717;1.60323;1.468152;1.351263;1.245432;1.152691;1.070226;1.000925;0.945195;0.901888;0.869054;0.840238;0.807826;0.76267;0.69443;0.590764;0.478619;0.279898;0.133937;0.00905;0;0;0;0;0;0;0
"808";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"532";2425;20848;169274;60694;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074552;0.112347;0.163482;0.210831;0.268591;0.331166;0.400578;0.475983;0.55747;0.644994;0.736354;0.833057;0.930362;1.030246;1.128279;1.225237;1.319515;1.41033;1.499006;1.583043;1.665346;1.742811;1.818408;1.891968;1.966;2.043462;2.125508;2.216679;2.31458;2.422373;2.534929;2.650394;2.763222;2.867106;2.957621;3.026291;3.069579;3.080545;3.055542;2.991696;2.889103;2.749536;2.583039;2.394274;2.202236;2.011931;1.838634;1.685961;1.556901;1.450602;1.36058;1.283767;1.213013;1.148472;1.088099;1.034571;0.988694;0.949482;0.915053;0.879051;0.834864;0.774399;0.689331;0.569064;0.444957;0.233967;0.085386;0.00555;0;0;0;0;0;0;0
"809";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"533";2237;18022;137851;52738;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078624;0.119763;0.176888;0.229483;0.293818;0.363504;0.440722;0.524483;0.614812;0.711602;0.812381;0.918789;1.025614;1.135056;1.242298;1.348224;1.451076;1.549941;1.646114;1.736686;1.824549;1.906182;1.984627;2.05977;2.134442;2.211996;2.293956;2.38501;2.482603;2.589345;2.699156;2.808805;2.911164;2.998533;3.06488;3.102147;3.106332;3.073711;3.002506;2.894507;2.753586;2.584935;2.401507;2.208203;2.022826;1.847645;1.693696;1.560511;1.447276;1.350429;1.26224;1.179752;1.096864;1.016034;0.937186;0.865786;0.804669;0.754392;0.714526;0.679758;0.644493;0.601261;0.54146;0.453701;0.361922;0.190603;0.070637;0;0;0;0;0;0;0;0
"810";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"534";2160;17064;145767;52683;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080627;0.123155;0.182636;0.237446;0.304637;0.377551;0.458484;0.546405;0.641342;0.743172;0.849263;0.961293;1.073698;1.188685;1.301049;1.411566;1.518249;1.62006;1.718314;1.810136;1.898613;1.980389;2.058697;2.133496;2.207522;2.283795;2.363298;2.449885;2.540436;2.636667;2.732366;2.824106;2.90526;2.969183;3.010696;3.023938;3.005481;2.953621;2.866793;2.747383;2.599009;2.426464;2.242245;2.050934;1.870316;1.703267;1.56146;1.445586;1.35564;1.287949;1.234683;1.189693;1.144757;1.096731;1.041911;0.981548;0.917338;0.850833;0.785544;0.720418;0.656457;0.589395;0.514441;0.421513;0.33105;0.174583;0.066843;0;0;0;0;0;0;0;0
"811";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"535";2070;15777;128460;46781;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08351;0.128;0.190753;0.248572;0.319581;0.396733;0.482454;0.575647;0.676328;0.784345;0.896877;1.015659;1.134735;1.256363;1.374943;1.491185;1.602892;1.708897;1.810512;1.904759;1.994809;2.077271;2.155478;2.229487;2.302169;2.376635;2.453899;2.537512;2.624026;2.714365;2.801657;2.88158;2.946969;2.991193;3.00916;2.997012;2.952449;2.877242;2.771906;2.641606;2.491236;2.325944;2.156789;1.986355;1.828401;1.683181;1.558757;1.454207;1.368865;1.299716;1.240244;1.186169;1.130289;1.070822;1.004402;0.932659;0.857197;0.779252;0.702097;0.623729;0.548188;0.4663;0.380892;0.296125;0.145448;0.063563;0;0;0;0;0;0;0;0;0
"812";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"536";2037;15463;141587;51180;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083556;0.128647;0.192907;0.252065;0.32485;0.404003;0.491998;0.587694;0.691077;0.801958;0.917401;1.03914;1.161019;1.285295;1.406181;1.524351;1.637512;1.744443;1.846433;1.940494;2.029808;2.111058;2.187612;2.259575;2.329735;2.400966;2.473974;2.551719;2.63057;2.71088;2.785925;2.851312;2.900181;2.926374;2.924854;2.892885;2.8283;2.734789;2.613928;2.473001;2.318472;2.156908;1.99989;1.850269;1.719908;1.608093;1.519353;1.449919;1.3954;1.349336;1.303063;1.251112;1.187501;1.113537;1.02982;0.943206;0.859695;0.783631;0.71947;0.664912;0.617218;0.568602;0.509518;0.42649;0.340819;0.175994;0.059392;0;0;0;0;0;0;0;0
"813";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"537";1985;14792;135920;48929;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085368;0.13178;0.198309;0.259528;0.334925;0.416957;0.508178;0.607394;0.714577;0.829513;0.94914;1.075229;1.201375;1.329871;1.454684;1.576446;1.692721;1.802194;1.906137;2.001498;2.091503;2.172809;2.248751;2.319316;2.3871;2.454687;2.522594;2.593396;2.663603;2.733271;2.796169;2.848147;2.883052;2.895643;2.881629;2.839624;2.768034;2.671527;2.551947;2.416548;2.271106;2.121033;1.97584;1.836634;1.713054;1.603347;1.511481;1.434398;1.369323;1.312115;1.256339;1.198945;1.135099;1.06644;0.992877;0.919382;0.849551;0.785312;0.728593;0.675411;0.622042;0.561009;0.484526;0.38166;0.279259;0.100051;0;0;0;0;0;0;0;0;0
"814";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"538";1948;14352;142861;50153;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086569;0.133905;0.202076;0.264819;0.342178;0.426415;0.520154;0.622168;0.732423;0.85069;0.973798;1.10354;1.233285;1.365328;1.493379;1.617981;1.736514;1.847527;1.952205;2.047452;2.136507;2.216149;2.28981;2.357637;2.422259;2.486159;2.549703;2.614986;2.678352;2.739244;2.791428;2.830642;2.851198;2.84876;2.819946;2.765145;2.683659;2.581601;2.461189;2.329613;2.191754;2.051659;1.916693;1.786223;1.667975;1.559502;1.464706;1.381656;1.30964;1.24722;1.190781;1.139585;1.090083;1.042933;0.996405;0.951554;0.907797;0.863257;0.816613;0.762999;0.700001;0.622947;0.528167;0.408087;0.292214;0.103161;0;0;0;0;0;0;0;0;0
"815";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"539";1934;14275;155612;56050;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086112;0.133663;0.202654;0.266092;0.3444;0.429712;0.524679;0.628054;0.739788;0.859642;0.984391;1.115838;1.247247;1.380912;1.51042;1.636256;1.755689;1.86717;1.971811;2.066479;2.154379;2.232346;2.303768;2.368787;2.429926;2.489489;2.547749;2.606475;2.66218;2.71407;2.756324;2.784863;2.794527;2.78162;2.743211;2.680591;2.5934;2.488481;2.368295;2.240202;2.108969;1.97849;1.855512;1.739227;1.636031;1.54294;1.46205;1.389966;1.324152;1.26174;1.19814;1.133083;1.064059;0.995198;0.928206;0.869256;0.822246;0.789173;0.770202;0.760808;0.75331;0.735911;0.696929;0.625429;0.50893;0.369183;0.183649;0.005521;0;0;0;0;0;0;0
"816";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.dry";"25";300;500;TRUE;"dry";"540";1884;13526;141079;48439;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088269;0.137388;0.209071;0.27495;0.356339;0.445029;0.543752;0.651188;0.767254;0.891657;1.021011;1.157135;1.293007;1.430954;1.564319;1.693589;1.815955;1.929859;2.036469;2.132619;2.221548;2.299994;2.371254;2.435315;2.494535;2.55101;2.60492;2.657769;2.706252;2.749371;2.781732;2.799476;2.798069;2.774623;2.726908;2.657275;2.565694;2.459403;2.340563;2.215781;2.088598;1.961453;1.839557;1.721103;1.612594;1.512037;1.424029;1.348319;1.285745;1.235728;1.194907;1.160573;1.127181;1.091828;1.050293;1.001604;0.945137;0.880554;0.810142;0.732173;0.651296;0.559151;0.460512;0.361779;0.197615;0.094787;0;0;0;0;0;0;0;0;0
"817";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"541";25876;160004;388031;187259;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043653;0.061062;0.071632;0.081213;0.089519;0.096686;0.103477;0.111016;0.119501;0.129611;0.141116;0.154112;0.168331;0.183507;0.19975;0.216443;0.234018;0.251656;0.269821;0.288239;0.307249;0.327365;0.348831;0.373167;0.40051;0.433089;0.47141;0.517381;0.571918;0.635215;0.708657;0.789392;0.879157;0.973271;1.073191;1.177314;1.28808;1.41097;1.550692;1.722064;1.929082;2.189006;2.502861;2.876744;3.304502;3.768303;4.25592;4.72217;5.147836;5.481118;5.696841;5.761289;5.660908;5.390958;4.974092;4.425939;3.800266;3.139165;2.492198;1.820454;1.251985;0.435078;0;0;0;0;0;0;0;0;0
"818";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"542";18363;136848;355520;165848;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05445;0.076552;0.09016;0.103134;0.11464;0.125049;0.135228;0.146521;0.159038;0.173585;0.189719;0.207514;0.226574;0.24656;0.267681;0.289253;0.311996;0.335028;0.359118;0.384003;0.410129;0.438061;0.467786;0.500856;0.53681;0.577895;0.624157;0.67761;0.739286;0.80971;0.89098;0.980674;1.081538;1.189061;1.305398;1.428581;1.560405;1.705252;1.865561;2.054392;2.272604;2.53538;2.841149;3.193755;3.584711;3.994519;4.407435;4.7793;5.087893;5.28862;5.359702;5.280279;5.049533;4.675598;4.194297;3.626357;3.035235;2.439898;1.883038;1.37068;0.938298;0.321776;0;0;0;0;0;0;0;0;0
"819";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"543";13901;118115;317371;145101;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066921;0.087616;0.108793;0.123713;0.138141;0.151494;0.164752;0.179478;0.195747;0.214518;0.235176;0.257783;0.281782;0.306686;0.33268;0.358889;0.386203;0.413666;0.44239;0.472313;0.504215;0.538976;0.576579;0.618714;0.664214;0.715027;0.77006;0.830638;0.89712;0.969869;1.051515;1.140893;1.242544;1.353956;1.479304;1.617763;1.771167;1.942866;2.131965;2.348226;2.586536;2.857592;3.154552;3.47768;3.816858;4.154534;4.47737;4.751132;4.95873;5.067212;5.058678;4.916852;4.639432;4.232871;3.729011;3.140285;2.559141;1.965895;1.383506;0.848077;0.139706;0;0;0;0;0;0;0;0;0;0
"820";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"544";10862;100107;277574;125111;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078342;0.102694;0.127833;0.14575;0.163274;0.179706;0.196171;0.214521;0.234786;0.258118;0.283732;0.311699;0.341319;0.371968;0.40383;0.435778;0.468816;0.501692;0.535673;0.570672;0.607681;0.647896;0.691567;0.740969;0.794983;0.856046;0.922721;0.996128;1.075883;1.161348;1.254322;1.352417;1.459865;1.573769;1.698871;1.835495;1.987301;2.159914;2.354722;2.583441;2.840618;3.135676;3.456723;3.797006;4.13697;4.44979;4.712627;4.888488;4.957954;4.900888;4.710418;4.393654;3.970066;3.461687;2.914908;2.350659;1.815399;1.341853;0.830766;0.207394;0.044743;0;0;0;0;0;0;0;0;0;0
"821";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"545";9560;93792;291830;127021;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008339;0.052388;0.084681;0.109543;0.137638;0.157711;0.177239;0.195678;0.214149;0.23458;0.25698;0.282621;0.310699;0.341364;0.373918;0.407716;0.442953;0.478346;0.514951;0.551314;0.588769;0.627155;0.667515;0.711106;0.758152;0.811032;0.868477;0.933009;1.003041;1.079685;1.162439;1.250532;1.345695;1.445482;1.55435;1.669685;1.796724;1.936019;2.090918;2.265911;2.460128;2.681753;2.921795;3.185481;3.458989;3.734698;3.995719;4.221546;4.395613;4.493319;4.501873;4.410633;4.216022;3.926698;3.55964;3.134041;2.68758;2.234326;1.815159;1.430761;1.095675;0.798658;0.551053;0.190333;0;0;0;0;0;0;0;0;0
"822";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"546";7971;79458;251788;111192;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009375;0.058943;0.095385;0.123535;0.155584;0.17872;0.201456;0.223146;0.245005;0.269196;0.29563;0.325723;0.358477;0.39405;0.431632;0.470505;0.510938;0.551509;0.59348;0.635234;0.678333;0.722608;0.769247;0.81965;0.873981;0.934836;1.000562;1.073808;1.152504;1.237676;1.328589;1.42433;1.526791;1.633465;1.749354;1.87202;2.007509;2.15692;2.324155;2.51396;2.72453;2.962697;3.215811;3.485539;3.753077;4.005988;4.223058;4.381722;4.46293;4.447295;4.323361;4.093208;3.760323;3.347902;2.884436;2.398731;1.935911;1.512265;1.165224;0.888222;0.683832;0.531491;0.399856;0.302063;0.176945;0.005761;0;0;0;0;0;0;0
"823";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"547";7411;75228;260040;110056;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012053;0.059367;0.097201;0.133948;0.161076;0.188406;0.212193;0.235324;0.25891;0.284802;0.313115;0.345278;0.380232;0.41815;0.458153;0.499454;0.542307;0.585196;0.629469;0.673466;0.718921;0.765756;0.81531;0.869113;0.927272;0.992357;1.062249;1.139272;1.220663;1.306974;1.397081;1.490039;1.588031;1.689532;1.800557;1.920207;2.055732;2.209049;2.383848;2.583623;2.803608;3.046629;3.294913;3.545067;3.774863;3.970602;4.114092;4.190437;4.189312;4.106575;3.941095;3.70627;3.41011;3.073658;2.71459;2.346668;1.993486;1.656389;1.356751;1.087849;0.854912;0.646942;0.471297;0.220596;0.059601;0;0;0;0;0;0;0;0
"824";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"548";6580;66651;237846;98607;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013079;0.064424;0.105563;0.145623;0.175355;0.205426;0.231758;0.257471;0.283736;0.312555;0.344008;0.379657;0.418332;0.460251;0.504482;0.5502;0.597733;0.645425;0.694777;0.7439;0.794629;0.846714;0.901451;0.960324;1.023319;1.093183;1.167718;1.249558;1.335978;1.42781;1.524154;1.624298;1.73084;1.842067;1.964104;2.095034;2.241342;2.403237;2.582689;2.781163;2.991972;3.215659;3.434029;3.642368;3.820225;3.955459;4.033662;4.045396;3.984906;3.855704;3.659586;3.413224;3.123404;2.807682;2.477746;2.142074;1.817687;1.501165;1.222952;0.948279;0.675893;0.433555;0.074011;0;0;0;0;0;0;0;0;0;0
"825";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"549";6027;60524;210950;90992;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013879;0.068384;0.112254;0.155203;0.187403;0.220156;0.249056;0.277329;0.306107;0.337454;0.371373;0.409531;0.450715;0.495251;0.542267;0.591025;0.642009;0.69352;0.747204;0.800943;0.856585;0.91365;0.973332;1.037032;1.104582;1.178816;1.257365;1.343043;1.433091;1.528542;1.628652;1.732873;1.844044;1.96033;2.087872;2.224192;2.375377;2.540946;2.722491;2.921357;3.131147;3.35292;3.568969;3.774385;3.947748;4.074488;4.136582;4.120645;4.015843;3.824188;3.545245;3.202472;2.808611;2.395324;1.988338;1.6079;1.280304;1.005961;0.795613;0.633976;0.509852;0.399278;0.308093;0.166523;0.070362;0;0;0;0;0;0;0;0
"826";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"550";5870;60389;226434;92407;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041182;0.064554;0.078843;0.099773;0.12143;0.144746;0.170709;0.198746;0.229329;0.262634;0.298081;0.336556;0.376455;0.418906;0.462367;0.507481;0.553842;0.60129;0.650746;0.700907;0.753616;0.806918;0.862671;0.920371;0.981137;1.046275;1.115443;1.191351;1.27134;1.357982;1.448123;1.542432;1.639836;1.739669;1.8448;1.954105;2.074319;2.204207;2.350528;2.513177;2.693099;2.890146;3.095687;3.307881;3.507215;3.687098;3.827324;3.916104;3.941168;3.896722;3.779883;3.600494;3.36337;3.09101;2.79316;2.490703;2.194454;1.913912;1.656658;1.391582;1.132748;0.866536;0.605648;0.362096;0.058424;0;0;0;0;0;0;0;0;0;0
"827";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"551";5518;55925;212858;89822;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043017;0.067567;0.082627;0.104739;0.127626;0.152302;0.179816;0.209547;0.241991;0.277316;0.314889;0.35562;0.397781;0.442533;0.488226;0.535532;0.584047;0.633656;0.685407;0.73802;0.793496;0.849798;0.908827;0.969902;1.033994;1.102236;1.174091;1.25232;1.334321;1.423045;1.515706;1.61344;1.715507;1.821397;1.934134;2.052158;2.182005;2.321248;2.47571;2.643672;2.824694;3.017258;3.211968;3.406268;3.581881;3.732711;3.841151;3.896975;3.889562;3.814196;3.667334;3.458848;3.191319;2.887502;2.556084;2.219013;1.890464;1.579629;1.301664;1.052629;0.843714;0.665692;0.520287;0.400044;0.298907;0.219247;0.146448;0.082966;0.022281;0;0;0;0;0;0
"828";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.FALSE.wet";"25";300;500;FALSE;"wet";"552";5354;54272;216734;88018;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043593;0.068695;0.084158;0.106876;0.130335;0.155615;0.183785;0.214195;0.247364;0.283479;0.321916;0.363642;0.406927;0.453005;0.500206;0.549225;0.599611;0.651175;0.70492;0.759453;0.816818;0.874932;0.935825;0.998862;1.065075;1.135576;1.209632;1.289803;1.373121;1.462302;1.554345;1.650382;1.749877;1.852771;1.962675;2.078804;2.208182;2.348619;2.505631;2.676471;2.85915;3.050189;3.238231;3.418729;3.573224;3.695413;3.770352;3.790942;3.751208;3.651354;3.491832;3.28579;3.036898;2.76623;2.48007;2.194963;1.919258;1.657232;1.417934;1.193946;1.000658;0.811109;0.622496;0.4526;0.20655;0.085764;0;0;0;0;0;0;0;0;0
"829";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.wet";"25";300;500;TRUE;"wet";"553";3729;37136;181566;81640;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055586;0.080745;0.111248;0.140029;0.174586;0.211892;0.253303;0.298455;0.347609;0.400963;0.457398;0.518097;0.580322;0.645587;0.711252;0.778044;0.845099;0.912019;0.980011;1.047351;1.116654;1.185551;1.256646;1.329337;1.404917;1.484653;1.567625;1.656569;1.748161;1.84554;1.945823;2.05077;2.160117;2.273541;2.39362;2.516676;2.646081;2.775011;2.903775;3.025421;3.135093;3.227507;3.295366;3.33507;3.341191;3.311593;3.245447;3.142335;3.003107;2.831089;2.624637;2.393912;2.136141;1.867778;1.591777;1.324769;1.078578;0.862885;0.691239;0.564192;0.486859;0.450432;0.445617;0.456274;0.466105;0.461551;0.430909;0.37087;0.296531;0.183289;0.111774;0;0;0;0
"830";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.wet";"25";300;500;TRUE;"wet";"554";2676;23230;131236;49554;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070735;0.104845;0.148957;0.190152;0.24015;0.294343;0.354618;0.420378;0.491883;0.569296;0.65086;0.738135;0.827023;0.919498;1.011581;1.104029;1.195304;1.284528;1.3729;1.45786;1.542396;1.623452;1.704226;1.784434;1.866279;1.95208;2.041823;2.139188;2.240737;2.349429;2.460533;2.573646;2.685573;2.793039;2.895362;2.986907;3.067487;3.129972;3.171327;3.185;3.166766;3.113022;3.024918;2.901717;2.75353;2.582788;2.40273;2.219792;2.042185;1.876472;1.721762;1.582042;1.449636;1.325546;1.202398;1.078939;0.952696;0.821611;0.690256;0.557843;0.422354;0.298284;0.165578;0.007171;0;0;0;0;0;0;0;0;0;0;0
"831";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.wet";"25";300;500;TRUE;"wet";"555";2460;20728;165665;61863;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073423;0.110171;0.159366;0.205096;0.260915;0.321557;0.389079;0.462759;0.542802;0.629289;0.720148;0.816991;0.915146;1.016666;1.11707;1.217118;1.315105;1.410119;1.503465;1.592442;1.680067;1.762949;1.844088;1.923002;2.001932;2.083427;2.168047;2.259787;2.35567;2.458293;2.562299;2.665738;2.763528;2.850417;2.923112;2.975518;3.005689;3.009324;2.984367;2.929123;2.843544;2.728313;2.590184;2.430685;2.263328;2.090078;1.923022;1.765526;1.622033;1.494896;1.380864;1.280974;1.189244;1.107131;1.031595;0.964815;0.907523;0.859939;0.822656;0.792405;0.765679;0.733204;0.686821;0.617252;0.506153;0.389747;0.220241;0.007043;0;0;0;0;0;0;0
"832";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.wet";"25";300;500;TRUE;"wet";"556";2282;18298;150968;56073;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076293;0.116049;0.171084;0.221847;0.28401;0.351488;0.426469;0.508071;0.596408;0.691474;0.790928;0.896488;1.003061;1.112916;1.221276;1.32905;1.434461;1.536533;1.636554;1.731417;1.82405;1.910567;1.993879;2.073375;2.151385;2.23058;2.31171;2.39868;2.488604;2.583687;2.678496;2.770457;2.853793;2.9225;2.971973;2.9962;2.991987;2.95673;2.888764;2.789569;2.662199;2.510909;2.346956;2.174428;2.009054;1.85286;1.715905;1.598256;1.499611;1.416755;1.342192;1.271635;1.197633;1.120481;1.038882;0.957993;0.882204;0.814644;0.758651;0.71174;0.670981;0.628929;0.576112;0.499123;0.415679;0.257668;0.136333;0.009323;0;0;0;0;0;0;0
"833";"CO9";"Ara";"3";"m";"CO";"CO.Ara.3.TRUE.wet";"25";300;500;TRUE;"wet";"557";2146;16357;133567;48707;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080477;0.122955;0.182408;0.237225;0.304508;0.377648;0.459013;0.547636;0.643621;0.746935;0.854993;0.969604;1.085166;1.204034;1.320907;1.436616;1.549086;1.657142;1.762049;1.860553;1.955742;2.043736;2.127669;2.20708;2.284446;2.362477;2.44185;2.526106;2.61197;2.700813;2.786522;2.865594;2.931697;2.978828;3.002357;2.998174;2.963738;2.899514;2.805025;2.683834;2.539716;2.377056;2.206788;2.032019;1.86784;1.715883;1.586153;1.479162;1.395005;1.330341;1.277516;1.229995;1.178486;1.119096;1.047321;0.964882;0.874949;0.781274;0.691224;0.606775;0.532459;0.466584;0.403174;0.326987;0.276038;0.113532;0;0;0;0;0;0;0;0;0
